                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.7318,                 1.0303,                 1.2042,                0.74656,                0.62235,                0.69443,                0.31791,                 1.8849,                 1.0584,                 1.3285,              0.0085051,              0.0085051,              0.0085051
                    154,                 1.7074,                 1.0375,                 1.1966,                0.61779,                0.52235,                 0.5453,                0.23026,                 2.1038,                 1.2032,                 1.4648,              0.0084952,              0.0084952,              0.0084952
                    155,                 1.6914,                 1.0073,                 1.1933,                 0.6864,                0.59882,                0.64808,                0.30547,                  1.919,                 1.0946,                 1.3536,              0.0084853,              0.0084853,              0.0084853
                    156,                 1.6689,                0.99364,                 1.1819,                0.67565,                0.55765,                0.59421,                0.26206,                 2.0196,                 1.1749,                 1.4112,              0.0084754,              0.0084754,              0.0084754
                    157,                 1.7126,                 1.0089,                 1.2163,                0.74694,                0.50353,                0.61609,                 0.2839,                 1.9713,                 1.1798,                  1.364,              0.0084655,              0.0084655,              0.0084655
                    158,                 1.7106,                 1.0165,                 1.2084,                0.70246,                0.57217,                0.63041,                0.28441,                 1.9718,                 1.1062,                 1.3639,              0.0084556,              0.0084556,              0.0084556
                    159,                 1.7049,                 1.0275,                 1.2103,                0.71771,                0.61317,                 0.6603,                0.30533,                 1.8889,                  1.068,                  1.328,              0.0084457,              0.0084457,              0.0084457
                    160,                 1.6883,                 1.0195,                 1.1873,                0.71748,                0.60235,                0.67506,                0.31508,                  1.891,                 1.0861,                 1.3238,              0.0084358,              0.0084358,              0.0084358
                    161,                 1.6697,                0.97224,                 1.1823,                0.75477,                0.62471,                0.68955,                0.32531,                    1.9,                 1.0567,                  1.332,              0.0084259,              0.0084259,              0.0084259
                    162,                 1.6879,                0.99906,                 1.1855,                0.69842,                   0.62,                0.67111,                0.31049,                 1.9262,                 1.0625,                 1.3353,               0.008416,               0.008416,               0.008416
                    163,                  1.659,                0.98982,                 1.1881,                0.71573,                0.62824,                0.68237,                0.31857,                 1.8886,                 1.0424,                 1.3194,              0.0084061,              0.0084061,              0.0084061
                    164,                 1.6894,                0.99768,                 1.1897,                0.74588,                0.65059,                0.71113,                0.32651,                 1.8606,                 1.0464,                 1.3047,              0.0083962,              0.0083962,              0.0083962
                    165,                 1.6756,                  1.002,                 1.1955,                 0.7423,                0.61529,                0.69343,                0.30825,                 1.9486,                 1.0776,                 1.3433,              0.0083863,              0.0083863,              0.0083863
                    166,                 1.6446,                0.98538,                  1.184,                0.75719,                0.60588,                0.67765,                0.29819,                 1.9779,                 1.0894,                 1.3666,              0.0083764,              0.0083764,              0.0083764
                    167,                 1.6628,                0.96802,                 1.1715,                0.68941,                0.56824,                0.63431,                0.25572,                  2.155,                 1.1439,                 1.4405,              0.0083665,              0.0083665,              0.0083665
                    168,                 1.7146,                 1.0099,                 1.2036,                0.70048,                0.60531,                0.64815,                0.27997,                  2.012,                 1.1082,                 1.3793,              0.0083566,              0.0083566,              0.0083566
                    169,                 1.6659,                0.98815,                 1.1795,                0.70089,                0.58994,                0.65166,                 0.2978,                 1.9689,                 1.1392,                 1.3392,              0.0083467,              0.0083467,              0.0083467
                    170,                  1.715,                 1.0286,                 1.2018,                0.70501,                0.58202,                0.65222,                0.30379,                 1.9196,                 1.1373,                  1.327,              0.0083368,              0.0083368,              0.0083368
                    171,                 1.6789,                 1.0077,                 1.1848,                0.71773,                0.60941,                 0.6849,                0.31426,                 1.9156,                 1.0879,                 1.3285,              0.0083269,              0.0083269,              0.0083269
                    172,                 1.6788,                 1.0199,                 1.1852,                0.73899,                0.59625,                 0.6637,                0.29085,                 2.0101,                 1.0919,                 1.3949,               0.008317,               0.008317,               0.008317
                    173,                 1.6646,                 1.0205,                 1.1962,                 0.7061,                0.61647,                0.66428,                0.29475,                 1.9927,                 1.1063,                 1.3773,              0.0083071,              0.0083071,              0.0083071
                    174,                 1.6799,                 1.0061,                 1.1825,                0.70104,                0.60118,                0.65753,                0.29143,                 2.0057,                 1.1259,                  1.379,              0.0082972,              0.0082972,              0.0082972
                    175,                 1.6866,                0.99296,                 1.1911,                0.70254,                0.59412,                0.65291,                0.28051,                 2.0143,                 1.1415,                 1.3844,              0.0082873,              0.0082873,              0.0082873
                    176,                 1.6533,                 1.0003,                 1.1884,                0.67016,                0.60476,                0.65469,                0.28337,                 2.0242,                 1.1062,                 1.3879,              0.0082774,              0.0082774,              0.0082774
                    177,                 1.6441,                0.98867,                  1.191,                0.74496,                0.60482,                0.68403,                0.31181,                 1.9185,                 1.0482,                  1.354,              0.0082675,              0.0082675,              0.0082675
                    178,                 1.6576,                0.98715,                 1.1725,                0.72617,                0.54118,                0.62472,                0.27545,                 1.9705,                 1.1298,                 1.3782,              0.0082576,              0.0082576,              0.0082576
                    179,                 1.6612,                 0.9704,                 1.1673,                0.69958,                0.56235,                 0.6115,                0.26735,                 2.0296,                 1.1083,                 1.4311,              0.0082477,              0.0082477,              0.0082477
                    180,                 1.7049,                0.99891,                 1.1898,                0.69241,                    0.6,                0.65166,                0.30056,                 1.9212,                  1.091,                 1.3694,              0.0082378,              0.0082378,              0.0082378
                    181,                 1.6652,                0.98217,                 1.1895,                0.70112,                 0.5354,                0.60473,                 0.2681,                 2.0435,                  1.169,                 1.4202,              0.0082279,              0.0082279,              0.0082279
                    182,                 1.6609,                0.98734,                 1.1849,                0.68846,                0.58235,                0.63289,                0.28513,                 1.9783,                 1.1147,                 1.3901,               0.008218,               0.008218,               0.008218
                    183,                 1.6691,                  1.007,                 1.1705,                0.73286,                0.61059,                0.68079,                0.31095,                  1.901,                 1.0564,                 1.3235,              0.0082081,              0.0082081,              0.0082081
                    184,                 1.6521,                0.99166,                 1.1788,                0.72209,                0.58078,                 0.6622,                0.30874,                 1.8854,                  1.087,                 1.3195,              0.0081982,              0.0081982,              0.0081982
                    185,                 1.6657,                0.98659,                   1.18,                0.70853,                0.57294,                0.63588,                0.29303,                 1.9363,                 1.1225,                 1.3626,              0.0081883,              0.0081883,              0.0081883
                    186,                 1.6541,                0.97462,                 1.1744,                0.66794,                0.51294,                0.56412,                0.24964,                 2.0151,                 1.1627,                 1.4435,              0.0081784,              0.0081784,              0.0081784
                    187,                 1.6744,                0.98958,                 1.1737,                0.70959,                0.57493,                 0.6373,                0.29279,                 1.9149,                 1.0979,                 1.3532,              0.0081685,              0.0081685,              0.0081685
                    188,                 1.6683,                0.99432,                 1.1735,                0.70475,                0.59252,                0.64682,                0.28709,                  1.938,                 1.1331,                 1.3497,              0.0081586,              0.0081586,              0.0081586
                    189,                 1.6256,                0.96484,                 1.1633,                0.73189,                0.60118,                0.67052,                 0.3101,                 1.8971,                 1.0692,                 1.3362,              0.0081487,              0.0081487,              0.0081487
                    190,                 1.6193,                0.95107,                 1.1621,                0.72271,                0.63529,                 0.6647,                0.31071,                 1.8904,                 1.0688,                 1.3248,              0.0081388,              0.0081388,              0.0081388
                    191,                 1.6275,                0.93829,                 1.1468,                0.71655,                0.60672,                0.65036,                 0.2967,                 1.9473,                 1.0905,                 1.3588,              0.0081289,              0.0081289,              0.0081289
                    192,                 1.6667,                0.95866,                 1.1627,                0.66018,                0.58588,                0.61029,                0.25796,                 2.0274,                 1.1769,                 1.3948,               0.008119,               0.008119,               0.008119
                    193,                 1.6588,                0.96562,                 1.1642,                0.68238,                0.59647,                0.64412,                0.29229,                 1.9164,                 1.1373,                 1.3306,              0.0081091,              0.0081091,              0.0081091
                    194,                 1.6367,                0.96536,                 1.1722,                0.67525,                0.58706,                0.62449,                0.27179,                  2.011,                 1.1853,                  1.374,              0.0080992,              0.0080992,              0.0080992
                    195,                 1.5952,                0.94244,                 1.1539,                0.71021,                0.61412,                0.66986,                0.31437,                  1.857,                 1.0894,                  1.316,              0.0080893,              0.0080893,              0.0080893
                    196,                 1.6485,                0.94671,                 1.1594,                0.66087,                   0.58,                0.63272,                 0.2966,                 1.9167,                 1.1229,                 1.3362,              0.0080794,              0.0080794,              0.0080794
                    197,                 1.6426,                0.95557,                 1.1574,                0.70501,                0.60235,                0.64687,                0.29571,                 1.8818,                 1.1104,                 1.3154,              0.0080695,              0.0080695,              0.0080695
                    198,                 1.6246,                0.95385,                 1.1576,                 0.7443,                0.63529,                0.69258,                0.32088,                 1.8499,                 1.0628,                 1.3017,              0.0080596,              0.0080596,              0.0080596
                    199,                 1.6098,                0.94643,                 1.1496,                 0.7121,                0.62855,                0.69199,                0.32574,                 1.8433,                 1.0574,                 1.3029,              0.0080497,              0.0080497,              0.0080497
                    200,                 1.6049,                0.93784,                 1.1528,                0.74403,                0.63529,                0.68487,                0.32874,                  1.846,                 1.0251,                 1.3054,              0.0080398,              0.0080398,              0.0080398
                    201,                 1.6091,                0.93123,                  1.153,                0.76183,                0.61059,                0.69093,                0.32965,                 1.8902,                 1.0123,                 1.3238,              0.0080299,              0.0080299,              0.0080299
                    202,                 1.6057,                0.94212,                 1.1648,                 0.7553,                0.58466,                 0.6557,                0.31009,                 1.9029,                 1.0636,                 1.3433,                0.00802,                0.00802,                0.00802
                    203,                 1.6028,                0.92552,                 1.1524,                0.72391,                0.60941,                0.65601,                0.30074,                 1.9144,                  1.063,                 1.3646,              0.0080101,              0.0080101,              0.0080101
                    204,                 1.6284,                0.96626,                 1.1541,                0.68626,                0.51294,                0.57204,                0.24697,                 2.0488,                 1.1507,                 1.4334,              0.0080002,              0.0080002,              0.0080002
                    205,                 1.6429,                0.97618,                 1.1636,                0.70783,                0.57059,                0.63771,                0.29389,                 1.9535,                 1.1097,                 1.3901,              0.0079903,              0.0079903,              0.0079903
                    206,                 1.6342,                0.96599,                 1.1625,                0.70623,                 0.5996,                0.64701,                0.29845,                 1.9365,                 1.0892,                 1.3631,              0.0079804,              0.0079804,              0.0079804
                    207,                 1.6155,                0.96659,                 1.1684,                0.63245,                0.54941,                0.55926,                0.23746,                  2.056,                 1.1918,                 1.4443,              0.0079705,              0.0079705,              0.0079705
                    208,                 1.6538,                0.97378,                 1.1716,                0.71412,                0.58235,                0.64467,                0.29558,                 1.9086,                 1.1067,                 1.3612,              0.0079606,              0.0079606,              0.0079606
                    209,                 1.5924,                0.94066,                 1.1534,                0.64258,                0.53513,                0.56393,                 0.2368,                 2.0517,                 1.1938,                 1.4367,              0.0079507,              0.0079507,              0.0079507
                    210,                 1.5916,                0.94243,                 1.1428,                0.70173,                0.57018,                0.62051,                0.28171,                 1.9587,                 1.0877,                 1.3802,              0.0079408,              0.0079408,              0.0079408
                    211,                 1.6126,                0.94064,                 1.1505,                0.75804,                0.55765,                0.66669,                0.30296,                 1.9184,                 1.0828,                 1.3409,              0.0079309,              0.0079309,              0.0079309
                    212,                 1.6115,                0.93804,                  1.144,                0.73625,                0.59442,                0.65977,                0.31507,                 1.8795,                  1.075,                   1.32,               0.007921,               0.007921,               0.007921
                    213,                 1.5948,                0.91984,                   1.14,                0.77237,                0.59647,                0.67559,                 0.3206,                 1.8728,                  1.051,                 1.3315,              0.0079111,              0.0079111,              0.0079111
                    214,                 1.5945,                0.93011,                 1.1461,                0.77554,                0.57647,                0.66496,                0.31485,                 1.9163,                 1.0789,                  1.337,              0.0079012,              0.0079012,              0.0079012
                    215,                 1.5794,                0.91748,                 1.1357,                0.74143,                0.59035,                0.65596,                0.31744,                 1.8864,                 1.0599,                 1.3523,              0.0078913,              0.0078913,              0.0078913
                    216,                 1.5926,                0.92044,                 1.1527,                0.73095,                0.58824,                 0.6656,                0.31243,                 1.8783,                  1.071,                 1.3363,              0.0078814,              0.0078814,              0.0078814
                    217,                 1.5601,                0.91285,                 1.1315,                0.75804,                0.57882,                0.68096,                0.31503,                 1.9126,                 1.0626,                 1.3397,              0.0078715,              0.0078715,              0.0078715
                    218,                  1.573,                0.91377,                 1.1382,                0.69752,                0.56588,                0.64878,                0.29223,                 1.9847,                 1.1201,                 1.3667,              0.0078616,              0.0078616,              0.0078616
                    219,                 1.5639,                0.90877,                 1.1501,                0.65606,                0.47647,                0.54052,                 0.2424,                 2.0871,                 1.3037,                 1.4089,              0.0078517,              0.0078517,              0.0078517
                    220,                  1.575,                0.94214,                 1.1561,                0.62114,                0.49185,                 0.5486,                0.24845,                 2.0652,                 1.3081,                 1.3857,              0.0078418,              0.0078418,              0.0078418
                    221,                  1.574,                0.90721,                 1.1363,                0.62295,                0.47294,                0.53499,                0.23675,                 2.1281,                 1.3367,                 1.4312,              0.0078319,              0.0078319,              0.0078319
                    222,                 1.5687,                0.90311,                 1.1256,                 0.6151,                0.46588,                0.53416,                0.24207,                 2.1072,                 1.4104,                 1.4223,               0.007822,               0.007822,               0.007822
                    223,                 1.5705,                0.91508,                 1.1356,                0.70418,                0.47328,                0.55829,                0.25512,                 2.0159,                 1.2809,                 1.3877,              0.0078121,              0.0078121,              0.0078121
                    224,                 1.5713,                0.92557,                 1.1457,                 0.6858,                0.53294,                0.59558,                 0.2726,                 2.0061,                 1.1773,                  1.405,              0.0078022,              0.0078022,              0.0078022
                    225,                 1.5642,                0.91074,                  1.141,                0.67979,                0.47059,                0.55892,                0.25564,                 2.0212,                 1.2506,                 1.4059,              0.0077923,              0.0077923,              0.0077923
                    226,                 1.5527,                 0.9009,                  1.125,                 0.7111,                0.45176,                0.55809,                0.25672,                 2.0241,                 1.2904,                 1.3879,              0.0077824,              0.0077824,              0.0077824
                    227,                 1.5881,                0.91132,                 1.1527,                0.63249,                 0.5487,                0.58066,                0.26815,                 1.9824,                 1.2138,                 1.3749,              0.0077725,              0.0077725,              0.0077725
                    228,                 1.5795,                 0.9079,                 1.1391,                  0.678,                 0.4434,                0.51704,                0.22226,                 2.0971,                 1.3731,                 1.4035,              0.0077626,              0.0077626,              0.0077626
                    229,                 1.5963,                0.92313,                  1.149,                0.65347,                0.49412,                 0.5491,                 0.2357,                 2.0497,                 1.2326,                 1.3985,              0.0077527,              0.0077527,              0.0077527
                    230,                 1.6056,                0.92643,                 1.1334,                0.69382,                0.51187,                0.58168,                0.24662,                 2.1159,                 1.1748,                 1.4277,              0.0077428,              0.0077428,              0.0077428
                    231,                 1.5575,                0.89108,                 1.1371,                0.71418,                0.57176,                0.63855,                 0.2777,                  2.003,                 1.1105,                 1.4017,              0.0077329,              0.0077329,              0.0077329
                    232,                 1.5784,                0.90947,                 1.1509,                0.66648,                0.54235,                0.58297,                0.24901,                 2.0874,                 1.1808,                 1.4529,               0.007723,               0.007723,               0.007723
                    233,                 1.5808,                0.93621,                 1.1427,                0.76099,                0.59294,                0.65966,                0.29836,                  1.946,                 1.0951,                 1.3721,              0.0077131,              0.0077131,              0.0077131
                    234,                 1.5698,                 0.9113,                 1.1354,                0.66689,                0.55059,                0.57287,                0.24461,                 2.0733,                 1.1852,                 1.4466,              0.0077032,              0.0077032,              0.0077032
                    235,                 1.5437,                0.89732,                 1.1269,                 0.7477,                0.62353,                0.67446,                0.30822,                 1.9267,                 1.0793,                 1.3501,              0.0076933,              0.0076933,              0.0076933
                    236,                  1.544,                0.89024,                 1.1128,                0.75211,                0.62467,                0.69388,                0.31545,                 1.9137,                 1.0326,                 1.3387,              0.0076834,              0.0076834,              0.0076834
                    237,                 1.5217,                0.88485,                 1.1157,                0.75333,                0.63294,                0.69346,                0.32602,                 1.9069,                 1.0202,                 1.3664,              0.0076735,              0.0076735,              0.0076735
                    238,                 1.5663,                0.90682,                 1.1236,                0.71324,                0.62471,                0.66737,                0.30114,                 1.9437,                 1.0857,                 1.3564,              0.0076636,              0.0076636,              0.0076636
                    239,                 1.5598,                0.92108,                 1.1309,                0.75887,                0.62943,                0.68943,                0.32198,                 1.8887,                 1.0503,                 1.3467,              0.0076537,              0.0076537,              0.0076537
                    240,                 1.5498,                0.90368,                 1.1273,                0.76391,                0.64941,                0.70785,                0.33651,                 1.8695,                 1.0071,                 1.3216,              0.0076438,              0.0076438,              0.0076438
                    241,                 1.5766,                0.92507,                 1.1558,                0.78211,                0.63767,                0.70478,                0.33058,                 1.8477,                 1.0138,                  1.298,              0.0076339,              0.0076339,              0.0076339
                    242,                   1.53,                0.90862,                 1.1236,                0.80638,                0.63208,                0.71962,                0.33998,                 1.8439,                 1.0067,                 1.2927,               0.007624,               0.007624,               0.007624
                    243,                 1.5542,                0.90127,                 1.1223,                 0.7463,                0.64471,                0.69873,                0.31553,                 1.9055,                 1.0368,                 1.3481,              0.0076141,              0.0076141,              0.0076141
                    244,                 1.5623,                0.89474,                 1.1416,                0.72611,                0.64941,                0.69249,                0.31264,                 1.8958,                 1.0222,                 1.3329,              0.0076042,              0.0076042,              0.0076042
                    245,                 1.5207,                0.89268,                 1.1178,                0.74367,                0.62471,                0.69614,                0.33602,                 1.8356,                 1.0184,                 1.2938,              0.0075943,              0.0075943,              0.0075943
                    246,                 1.5209,                 0.8893,                 1.1157,                0.75554,                0.62824,                 0.7097,                0.33789,                   1.85,                  1.022,                 1.3054,              0.0075844,              0.0075844,              0.0075844
                    247,                 1.5803,                0.91318,                 1.1362,                0.71564,                0.54775,                0.59893,                0.26639,                  1.997,                 1.1196,                 1.3993,              0.0075745,              0.0075745,              0.0075745
                    248,                  1.556,                0.89525,                 1.1222,                0.73616,                0.61176,                0.66373,                0.30213,                 1.9312,                 1.0207,                 1.3832,              0.0075646,              0.0075646,              0.0075646
                    249,                 1.5304,                0.87576,                 1.1099,                 0.7538,                0.64475,                0.69844,                0.32875,                 1.8802,                0.99884,                 1.3435,              0.0075547,              0.0075547,              0.0075547
                    250,                 1.4884,                0.86822,                 1.1101,                0.77055,                0.63882,                0.70307,                0.33914,                 1.8394,                 1.0082,                 1.3042,              0.0075448,              0.0075448,              0.0075448
                    251,                 1.5279,                 0.8631,                  1.105,                0.77786,                0.63529,                0.71714,                0.34145,                 1.8654,                0.99427,                 1.3144,              0.0075349,              0.0075349,              0.0075349
                    252,                 1.5647,                0.87934,                 1.1183,                0.79917,                  0.632,                0.71354,                0.34084,                 1.8484,                0.99959,                 1.3116,               0.007525,               0.007525,               0.007525
                    253,                 1.5469,                0.88867,                 1.1275,                0.73754,                0.61493,                0.67324,                0.29679,                 1.9461,                  1.028,                 1.3707,              0.0075151,              0.0075151,              0.0075151
                    254,                 1.5544,                0.89947,                 1.1209,                0.73204,                0.64706,                0.69737,                0.32233,                 1.8861,                 1.0324,                  1.328,              0.0075052,              0.0075052,              0.0075052
                    255,                 1.5309,                0.90034,                 1.1178,                0.74977,                0.63059,                0.68817,                0.30855,                 1.9236,                 1.0195,                 1.3632,              0.0074953,              0.0074953,              0.0074953
                    256,                 1.5573,                0.89711,                  1.122,                0.73255,                0.63647,                0.70129,                0.32746,                 1.8852,                  1.046,                 1.3464,              0.0074854,              0.0074854,              0.0074854
                    257,                 1.5401,                0.89158,                 1.1245,                0.73357,                0.62353,                 0.6714,                0.30231,                 1.9281,                 1.0407,                 1.3669,              0.0074755,              0.0074755,              0.0074755
                    258,                 1.5193,                0.87551,                 1.1143,                0.74801,                0.60353,                0.69135,                0.32449,                  1.878,                 1.0353,                 1.3271,              0.0074656,              0.0074656,              0.0074656
                    259,                 1.5337,                0.88357,                 1.1109,                0.79595,                0.58118,                0.68155,                0.32859,                 1.8639,                 1.0502,                 1.2993,              0.0074557,              0.0074557,              0.0074557
                    260,                 1.5342,                0.87963,                 1.1153,                0.73664,                0.56706,                0.64713,                0.30227,                 1.9291,                 1.0871,                 1.3609,              0.0074458,              0.0074458,              0.0074458
                    261,                 1.5195,                0.86941,                 1.1092,                0.78586,                0.61647,                0.70125,                0.33774,                 1.8416,                 1.0147,                 1.2926,              0.0074359,              0.0074359,              0.0074359
                    262,                 1.5005,                0.86816,                 1.0963,                0.73434,                0.64065,                0.69831,                0.32709,                  1.874,                 1.0381,                 1.2973,               0.007426,               0.007426,               0.007426
                    263,                 1.4979,                0.86754,                 1.1021,                0.75641,                   0.64,                0.71149,                 0.3366,                 1.8594,                 1.0046,                 1.3012,              0.0074161,              0.0074161,              0.0074161
                    264,                 1.5043,                0.85449,                  1.106,                0.78557,                0.62471,                0.70456,                0.32824,                 1.8995,                 1.0157,                 1.3272,              0.0074062,              0.0074062,              0.0074062
                    265,                 1.5218,                0.86807,                 1.1108,                0.74264,                0.60118,                0.67474,                0.31065,                 1.9099,                 1.0536,                  1.342,              0.0073963,              0.0073963,              0.0073963
                    266,                 1.5404,                0.87963,                 1.1108,                0.73557,                0.59234,                0.66934,                0.31244,                 1.8846,                 1.0385,                 1.3287,              0.0073864,              0.0073864,              0.0073864
                    267,                 1.4638,                0.85817,                 1.1006,                0.76328,                0.63647,                0.70358,                 0.3317,                 1.8466,                 1.0064,                  1.308,              0.0073765,              0.0073765,              0.0073765
                    268,                 1.4507,                0.84815,                 1.0962,                 0.7958,                0.63272,                0.70806,                0.33255,                 1.8561,                 1.0034,                 1.3198,              0.0073666,              0.0073666,              0.0073666
                    269,                 1.5439,                0.87689,                 1.1135,                0.75492,                0.62941,                0.68443,                0.30746,                 1.9408,                 1.0498,                 1.3651,              0.0073567,              0.0073567,              0.0073567
                    270,                 1.5025,                0.86187,                 1.0973,                  0.792,                   0.64,                0.70972,                0.32568,                 1.8845,                 1.0068,                  1.346,              0.0073468,              0.0073468,              0.0073468
                    271,                  1.576,                0.89475,                 1.1393,                 0.7798,                0.64161,                0.69904,                0.33113,                  1.845,                0.99813,                 1.3167,              0.0073369,              0.0073369,              0.0073369
                    272,                 1.5346,                0.87496,                  1.114,                 0.7487,                0.61765,                0.66677,                0.29173,                 2.0038,                 1.0699,                 1.3983,               0.007327,               0.007327,               0.007327
                    273,                 1.5741,                0.89075,                 1.1247,                0.75522,                0.63059,                0.67977,                0.30181,                 1.9255,                 1.0987,                 1.3592,              0.0073171,              0.0073171,              0.0073171
                    274,                 1.5499,                0.89334,                 1.1169,                 0.7233,                0.62122,                0.66941,                0.30956,                 1.9214,                 1.0833,                 1.3486,              0.0073072,              0.0073072,              0.0073072
                    275,                 1.5139,                0.87814,                  1.125,                0.75555,                0.60361,                0.67617,                0.32183,                 1.8941,                 1.0516,                 1.3408,              0.0072973,              0.0072973,              0.0072973
                    276,                  1.509,                0.86726,                 1.1117,                0.72967,                0.65417,                0.68364,                0.32306,                 1.8719,                 1.0275,                 1.3208,              0.0072874,              0.0072874,              0.0072874
                    277,                 1.4869,                0.85152,                 1.0963,                0.76017,                0.58916,                0.66266,                0.30683,                 1.8799,                 1.0756,                 1.3257,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.4595,                0.84703,                 1.0905,                0.74158,                 0.6077,                0.66775,                0.32054,                 1.8832,                 1.0682,                 1.3269,              0.0072676,              0.0072676,              0.0072676
                    279,                 1.4928,                0.85795,                    1.1,                0.78886,                0.61882,                0.69294,                0.34739,                 1.8154,                 1.0112,                 1.2938,              0.0072577,              0.0072577,              0.0072577
                    280,                  1.483,                0.84954,                 1.0917,                0.78253,                0.61294,                0.70035,                0.34437,                 1.8711,                 1.0513,                 1.2902,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.4912,                0.83836,                 1.0958,                0.68656,                0.51059,                0.58991,                0.26793,                 2.0521,                 1.3731,                 1.3392,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.4759,                0.84146,                 1.0979,                0.63039,                0.48358,                0.55905,                0.25245,                 2.0567,                 1.3808,                 1.3463,               0.007228,               0.007228,               0.007228
                    283,                 1.4607,                0.84487,                 1.0925,                0.62865,                0.45011,                0.52775,                0.23673,                 2.1107,                 1.4441,                  1.366,              0.0072181,              0.0072181,              0.0072181
                    284,                 1.4797,                0.83631,                  1.095,                0.57467,                0.39898,                0.47665,                0.20523,                 2.1848,                 1.6828,                 1.4104,              0.0072082,              0.0072082,              0.0072082
                    285,                 1.4333,                 0.8314,                  1.085,                0.55166,                0.40118,                0.46138,                0.19537,                 2.2465,                 1.6083,                 1.4388,              0.0071983,              0.0071983,              0.0071983
                    286,                 1.5016,                0.86729,                 1.0999,                0.53607,                0.39882,                0.44423,                0.18933,                 2.1806,                 1.7276,                 1.4373,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.4651,                0.86304,                 1.0887,                0.42769,                0.35167,                 0.3365,                0.12951,                 2.3842,                 1.8509,                 1.5796,              0.0071785,              0.0071785,              0.0071785
                    288,                 1.5129,                0.86282,                 1.0955,                0.51762,                0.36588,                0.40967,                 0.1673,                 2.3761,                   1.85,                 1.5412,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.5016,                0.85697,                 1.0926,                 0.5998,                0.43529,                0.51348,                0.22153,                 2.1908,                 1.6295,                 1.4587,              0.0071587,              0.0071587,              0.0071587
                    290,                 1.5218,                 0.8642,                 1.0971,                0.59908,                0.42235,                0.49246,                0.21146,                 2.1646,                 1.6043,                 1.4461,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.4984,                0.85533,                 1.0931,                0.62674,                0.43765,                0.52924,                 0.2383,                 2.0952,                 1.3501,                 1.4057,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.4595,                0.84006,                 1.0903,                0.74428,                0.56941,                0.68302,                0.31982,                 1.9111,                 1.0621,                 1.3302,               0.007129,               0.007129,               0.007129
                    293,                 1.4552,                0.83242,                 1.0849,                0.75928,                0.57412,                0.67652,                0.30815,                 1.9503,                 1.0527,                 1.3709,              0.0071191,              0.0071191,              0.0071191
                    294,                 1.4639,                0.83782,                 1.0901,                0.79013,                0.60941,                0.70544,                0.32689,                 1.8967,                 0.9993,                 1.3546,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.4862,                0.84791,                 1.0812,                0.73896,                0.58615,                0.67069,                0.31758,                 1.9012,                 1.0962,                 1.3584,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.4679,                0.84424,                 1.0862,                0.63083,                0.45412,                0.51101,                0.21895,                 2.1655,                 1.2888,                 1.5525,              0.0070894,              0.0070894,              0.0070894
                    297,                 1.4615,                0.83834,                 1.0986,                0.61885,                0.46226,                0.50835,                0.22714,                 2.1756,                 1.2971,                  1.539,              0.0070795,              0.0070795,              0.0070795
                    298,                  1.475,                0.84434,                 1.0908,                0.48175,                   0.46,                 0.4288,                0.17431,                 2.3082,                 1.4801,                 1.6146,              0.0070696,              0.0070696,              0.0070696
                    299,                  1.439,                0.83425,                  1.084,                0.70149,                0.52824,                0.59637,                 0.2593,                 2.0759,                 1.1741,                 1.4374,              0.0070597,              0.0070597,              0.0070597
                    300,                 1.4714,                 0.8336,                 1.1011,                0.72663,                0.57412,                 0.6387,                0.29337,                 1.9479,                 1.0779,                 1.3948,              0.0070498,              0.0070498,              0.0070498
                    301,                 1.4813,                 0.8448,                 1.0936,                0.78539,                0.61294,                0.68178,                0.31771,                 1.8897,                 1.0202,                 1.3565,              0.0070399,              0.0070399,              0.0070399
                    302,                 1.4458,                0.83387,                 1.0887,                0.78563,                0.60588,                 0.6997,                0.33446,                 1.8744,                 1.0077,                 1.3461,                0.00703,                0.00703,                0.00703
                    303,                 1.4286,                0.83126,                 1.0847,                0.75688,                0.64095,                0.71251,                 0.3364,                 1.8775,                 0.9916,                 1.3333,              0.0070201,              0.0070201,              0.0070201
                    304,                 1.4648,                0.83416,                 1.0844,                0.78057,                0.66122,                0.72958,                0.33791,                 1.8864,                0.99251,                 1.3346,              0.0070102,              0.0070102,              0.0070102
                    305,                 1.4703,                0.83535,                 1.0945,                0.79547,                   0.64,                0.72406,                0.33781,                 1.8889,                0.96712,                 1.3531,              0.0070003,              0.0070003,              0.0070003
                    306,                 1.4578,                0.83163,                 1.0864,                0.78715,                0.65261,                0.73131,                0.34302,                 1.8896,                0.96392,                 1.3472,              0.0069904,              0.0069904,              0.0069904
