                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.4264,                0.92104,                 1.2636,                0.80899,                0.70258,                0.79512,                0.42354,                 1.5908,                 1.0744,                 1.4025,               0.004885,               0.004885,               0.004885
                    158,                 1.4197,                0.90647,                 1.2489,                0.80788,                0.67775,                0.77503,                0.41482,                 1.6068,                 1.0795,                 1.4295,               0.004852,               0.004852,               0.004852
                    159,                 1.4388,                0.91841,                 1.2664,                0.81407,                0.66471,                0.77705,                0.41422,                 1.6093,                 1.0614,                 1.4182,               0.004819,               0.004819,               0.004819
                    160,                 1.4263,                0.91374,                 1.2584,                0.76328,                0.69294,                0.76048,                0.39795,                 1.6335,                 1.0879,                 1.4518,               0.004786,               0.004786,               0.004786
                    161,                 1.4067,                0.89314,                  1.249,                0.80846,                0.69647,                0.79157,                0.42522,                 1.6192,                 1.0685,                  1.426,               0.004753,               0.004753,               0.004753
                    162,                 1.4404,                0.90125,                 1.2548,                0.78103,                0.70353,                0.77763,                0.41879,                 1.6255,                 1.0633,                 1.4525,                0.00472,                0.00472,                0.00472
                    163,                 1.4064,                0.89768,                 1.2502,                0.77302,                   0.66,                0.75961,                0.39919,                 1.6519,                 1.1536,                 1.4314,               0.004687,               0.004687,               0.004687
                    164,                 1.4297,                0.93169,                 1.2442,                0.76907,                0.61512,                0.71798,                0.37368,                 1.6859,                 1.2603,                 1.4579,               0.004654,               0.004654,               0.004654
                    165,                 1.4109,                0.91071,                 1.2508,                0.71159,                0.59505,                0.68086,                0.36398,                 1.6772,                 1.2628,                  1.451,               0.004621,               0.004621,               0.004621
                    166,                 1.4282,                0.91113,                  1.253,                0.71971,                0.63647,                0.71618,                0.38067,                 1.6909,                 1.1748,                 1.4712,               0.004588,               0.004588,               0.004588
                    167,                 1.4278,                0.89919,                 1.2409,                0.69498,                0.64824,                 0.7157,                0.38271,                 1.6493,                 1.1867,                 1.4549,               0.004555,               0.004555,               0.004555
                    168,                 1.3799,                0.88664,                 1.2214,                0.74584,                0.68012,                0.76286,                0.41822,                 1.5897,                  1.103,                 1.4201,               0.004522,               0.004522,               0.004522
                    169,                 1.4115,                0.89092,                 1.2344,                  0.796,                    0.7,                0.78867,                0.43768,                 1.5498,                 1.0471,                 1.3955,               0.004489,               0.004489,               0.004489
                    170,                 1.4038,                0.88289,                 1.2334,                0.79436,                0.68623,                0.77857,                0.42892,                  1.574,                 1.0981,                 1.4035,               0.004456,               0.004456,               0.004456
                    171,                 1.3873,                0.87345,                 1.2295,                0.81373,                0.70411,                0.78392,                0.42312,                  1.582,                 1.0595,                 1.4105,               0.004423,               0.004423,               0.004423
                    172,                 1.4161,                0.87723,                 1.2308,                 0.7891,                0.68235,                0.76631,                0.41952,                 1.5812,                 1.0682,                 1.4145,                0.00439,                0.00439,                0.00439
                    173,                 1.3818,                0.87914,                 1.2445,                0.78077,                0.67647,                0.77205,                0.42397,                 1.5581,                 1.0949,                 1.3825,               0.004357,               0.004357,               0.004357
                    174,                  1.386,                0.87894,                 1.2326,                0.73572,                 0.6714,                0.74599,                0.39309,                 1.6273,                 1.1124,                 1.4125,               0.004324,               0.004324,               0.004324
                    175,                 1.3727,                0.86317,                 1.2346,                0.76712,                0.67647,                0.77424,                0.41407,                 1.5699,                  1.057,                 1.3801,               0.004291,               0.004291,               0.004291
                    176,                 1.3665,                 0.8595,                 1.2263,                0.80697,                0.69059,                0.79732,                0.44053,                 1.5319,                 1.0301,                 1.3455,               0.004258,               0.004258,               0.004258
                    177,                  1.355,                0.86584,                 1.2219,                0.75894,                0.67781,                0.76134,                0.41282,                 1.5579,                 1.0518,                 1.3641,               0.004225,               0.004225,               0.004225
                    178,                  1.339,                0.85091,                 1.2102,                0.75119,                0.70328,                0.77203,                0.40438,                 1.5867,                 1.0646,                 1.4018,               0.004192,               0.004192,               0.004192
                    179,                 1.3408,                 0.8401,                 1.2121,                0.79154,                0.69059,                0.77329,                0.39863,                  1.643,                 1.0973,                 1.4368,               0.004159,               0.004159,               0.004159
                    180,                 1.3851,                 0.8597,                 1.2144,                0.76273,                0.68353,                0.76079,                0.39244,                 1.6572,                 1.0604,                 1.4655,               0.004126,               0.004126,               0.004126
                    181,                 1.3526,                0.85457,                  1.215,                0.78664,                0.72437,                0.80213,                0.44153,                 1.5563,                0.97634,                 1.4056,               0.004093,               0.004093,               0.004093
                    182,                 1.3656,                0.85347,                 1.2285,                0.78286,                0.71257,                 0.8016,                0.43834,                 1.5606,                0.98322,                  1.402,                0.00406,                0.00406,                0.00406
                    183,                 1.3558,                0.85104,                 1.2095,                0.77765,                0.72235,                 0.7999,                0.43038,                 1.5994,                 1.0091,                 1.4248,               0.004027,               0.004027,               0.004027
                    184,                  1.377,                0.84808,                 1.2215,                0.76554,                0.73529,                0.79947,                0.43835,                 1.5692,                 0.9835,                 1.3936,               0.003994,               0.003994,               0.003994
                    185,                 1.3469,                 0.8437,                 1.2109,                0.75366,                0.71268,                0.78213,                0.42663,                 1.5863,                 1.0348,                 1.4086,               0.003961,               0.003961,               0.003961
                    186,                 1.3751,                0.85202,                 1.2156,                0.74571,                0.72824,                0.79057,                0.42348,                 1.5617,                 1.0293,                 1.4076,               0.003928,               0.003928,               0.003928
                    187,                 1.3485,                0.83653,                 1.2099,                0.76431,                0.72118,                0.79703,                0.43747,                 1.5471,                 1.0178,                 1.3951,               0.003895,               0.003895,               0.003895
                    188,                 1.3493,                0.82813,                 1.2075,                0.75199,                0.69916,                0.76278,                0.41219,                 1.5899,                 1.1028,                 1.4222,               0.003862,               0.003862,               0.003862
                    189,                  1.339,                0.82758,                    1.2,                0.78858,                0.71294,                0.80073,                0.44218,                 1.5418,                0.99467,                 1.3947,               0.003829,               0.003829,               0.003829
                    190,                 1.3156,                0.82468,                 1.2028,                 0.7663,                0.70706,                0.78165,                0.42954,                 1.5408,                 1.0197,                 1.3906,               0.003796,               0.003796,               0.003796
