                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 1.5599,                  1.014,                 1.4996,                0.78395,                0.70011,                0.78092,                0.40284,                 1.6468,                  1.082,                 1.7164,               0.004918,               0.004918,               0.004918
                    157,                 1.5811,                 1.0349,                 1.5279,                0.78144,                0.69882,                0.78908,                0.40791,                 1.6401,                 1.0673,                 1.7149,               0.004885,               0.004885,               0.004885
                    158,                 1.5677,                 1.0219,                 1.5035,                0.80706,                0.67882,                0.78391,                0.40588,                 1.6658,                 1.0751,                  1.744,               0.004852,               0.004852,               0.004852
                    159,                 1.5864,                 1.0245,                 1.5176,                0.79685,                0.70143,                0.79083,                  0.413,                 1.6382,                 1.0502,                 1.7257,               0.004819,               0.004819,               0.004819
                    160,                 1.5889,                 1.0257,                 1.5024,                0.79283,                0.68118,                0.79145,                0.41661,                 1.6261,                 1.0649,                 1.6937,               0.004786,               0.004786,               0.004786
                    161,                 1.5489,                 1.0083,                 1.4967,                0.77604,                0.66588,                0.76424,                0.39389,                 1.6773,                 1.1063,                 1.7485,               0.004753,               0.004753,               0.004753
                    162,                 1.5944,                 1.0139,                 1.4877,                0.80792,                0.69647,                0.79437,                0.41303,                 1.6376,                  1.056,                 1.7034,                0.00472,                0.00472,                0.00472
                    163,                 1.5592,                 1.0265,                  1.503,                0.78513,                0.67059,                0.76519,                0.38829,                 1.6754,                 1.1066,                 1.7465,               0.004687,               0.004687,               0.004687
                    164,                 1.5795,                 1.0231,                 1.4877,                0.80923,                0.69176,                0.78442,                0.40931,                 1.6449,                 1.0834,                 1.7153,               0.004654,               0.004654,               0.004654
                    165,                 1.5483,                  1.014,                  1.512,                0.77219,                0.69386,                0.77603,                0.40372,                 1.6398,                 1.0815,                 1.7251,               0.004621,               0.004621,               0.004621
                    166,                 1.5551,                 1.0081,                 1.4787,                0.77512,                0.70152,                0.78929,                0.40834,                 1.6261,                 1.0619,                 1.7189,               0.004588,               0.004588,               0.004588
                    167,                 1.5625,                 1.0056,                 1.4812,                0.75972,                0.72471,                0.79805,                 0.4082,                 1.6514,                 1.0487,                 1.7309,               0.004555,               0.004555,               0.004555
                    168,                 1.5504,                 1.0099,                 1.4723,                  0.788,                   0.72,                0.79528,                0.41271,                 1.6414,                 1.0485,                 1.7323,               0.004522,               0.004522,               0.004522
                    169,                 1.5424,                0.99339,                 1.4544,                0.77886,                0.73647,                0.79025,                0.41187,                 1.6272,                 1.0385,                 1.7139,               0.004489,               0.004489,               0.004489
                    170,                 1.5431,                0.98407,                 1.4778,                0.76055,                0.69176,                0.77328,                0.39939,                 1.6597,                 1.0767,                 1.7646,               0.004456,               0.004456,               0.004456
                    171,                 1.5306,                0.99066,                 1.4728,                0.78697,                 0.6867,                0.77664,                0.40338,                  1.681,                 1.0808,                 1.7536,               0.004423,               0.004423,               0.004423
                    172,                 1.5838,                 1.0032,                 1.4771,                0.79078,                0.71591,                0.79769,                0.40955,                 1.6619,                 1.0387,                  1.742,                0.00439,                0.00439,                0.00439
                    173,                  1.528,                0.99353,                 1.4929,                0.78401,                0.71647,                0.78851,                0.41081,                 1.6565,                 1.0441,                 1.7409,               0.004357,               0.004357,               0.004357
                    174,                 1.5309,                0.99952,                  1.483,                0.79777,                0.69529,                0.78215,                0.40103,                 1.6579,                 1.0782,                 1.7427,               0.004324,               0.004324,               0.004324
                    175,                 1.5389,                0.99921,                 1.4866,                0.79361,                0.69765,                0.79078,                0.41329,                 1.6445,                 1.0515,                 1.7094,               0.004291,               0.004291,               0.004291
                    176,                  1.546,                0.99285,                 1.5059,                0.75608,                0.69412,                0.76369,                0.39527,                   1.67,                  1.082,                 1.7488,               0.004258,               0.004258,               0.004258
                    177,                 1.5259,                 1.0056,                 1.5035,                0.78933,                0.70969,                0.79027,                0.40907,                 1.6487,                  1.051,                 1.7229,               0.004225,               0.004225,               0.004225
                    178,                 1.5161,                0.97618,                 1.4697,                0.76566,                   0.72,                0.78809,                0.40253,                  1.663,                 1.0706,                 1.7277,               0.004192,               0.004192,               0.004192
                    179,                 1.5104,                0.97976,                 1.4722,                0.78931,                0.69412,                0.78803,                0.40473,                 1.6473,                 1.0398,                 1.7297,               0.004159,               0.004159,               0.004159
                    180,                 1.5149,                0.96204,                 1.4393,                0.78229,                    0.7,                0.77727,                0.39943,                 1.6716,                 1.0508,                 1.7442,               0.004126,               0.004126,               0.004126
                    181,                 1.4916,                0.97105,                 1.4567,                0.80429,                0.70588,                0.79373,                0.40907,                 1.6628,                  1.031,                 1.7355,               0.004093,               0.004093,               0.004093
                    182,                 1.5264,                0.97337,                 1.4867,                0.78105,                0.73176,                0.79773,                0.42223,                 1.6362,                 1.0201,                 1.7237,                0.00406,                0.00406,                0.00406
                    183,                 1.5311,                0.97744,                 1.4627,                0.73415,                0.75176,                0.79507,                0.42073,                 1.6376,                 1.0153,                 1.7277,               0.004027,               0.004027,               0.004027
                    184,                 1.5273,                0.97435,                 1.4619,                0.75487,                0.71732,                0.77977,                0.40972,                 1.6527,                 1.0236,                 1.7365,               0.003994,               0.003994,               0.003994
                    185,                 1.4919,                0.96228,                 1.4557,                0.76772,                0.69529,                0.78192,                0.40727,                 1.6418,                 1.0319,                 1.7281,               0.003961,               0.003961,               0.003961
                    186,                 1.5285,                 0.9728,                 1.4576,                0.79923,                0.70235,                0.79142,                0.41049,                 1.6351,                  1.027,                 1.7096,               0.003928,               0.003928,               0.003928
                    187,                 1.5168,                0.97082,                 1.4487,                0.79072,                0.70824,                0.79337,                0.41051,                 1.6478,                 1.0325,                 1.7259,               0.003895,               0.003895,               0.003895
                    188,                  1.511,                  0.963,                 1.4554,                0.78715,                0.70919,                0.80036,                0.41565,                 1.6469,                 1.0207,                 1.7296,               0.003862,               0.003862,               0.003862
                    189,                 1.4984,                0.95051,                 1.4452,                0.78893,                0.72353,                0.79491,                0.41507,                 1.6518,                 1.0164,                 1.7411,               0.003829,               0.003829,               0.003829
                    190,                 1.4692,                0.94848,                 1.4493,                 0.7505,                0.70471,                0.77366,                0.40233,                 1.6664,                 1.0428,                 1.7712,               0.003796,               0.003796,               0.003796
                    191,                 1.4949,                0.95357,                 1.4379,                0.77848,                0.71111,                0.79745,                0.41192,                 1.6419,                 1.0285,                 1.7313,               0.003763,               0.003763,               0.003763
                    192,                 1.5212,                0.96395,                 1.4447,                0.77343,                0.71487,                 0.7879,                0.40794,                 1.6526,                 1.0336,                 1.7314,                0.00373,                0.00373,                0.00373
                    193,                 1.5201,                0.96498,                 1.4383,                0.79437,                0.68235,                0.77825,                0.40119,                 1.6756,                 1.0317,                 1.7484,               0.003697,               0.003697,               0.003697
                    194,                   1.47,                0.96445,                 1.4633,                0.77661,                0.72471,                0.78895,                0.40805,                 1.6664,                 1.0299,                 1.7489,               0.003664,               0.003664,               0.003664
                    195,                 1.4872,                0.94991,                 1.4537,                0.78986,                0.71412,                0.79926,                0.42154,                 1.6256,                 1.0068,                 1.7145,               0.003631,               0.003631,               0.003631
                    196,                 1.4831,                0.94901,                 1.4447,                0.77633,                0.72684,                0.79914,                0.41997,                   1.64,                 1.0097,                 1.7321,               0.003598,               0.003598,               0.003598
                    197,                  1.497,                0.95051,                 1.4382,                0.78341,                0.73059,                0.80451,                0.41906,                  1.645,                 1.0037,                 1.7309,               0.003565,               0.003565,               0.003565
                    198,                 1.5279,                0.96663,                 1.4349,                0.80287,                0.70914,                0.79138,                0.41592,                 1.6424,                 1.0102,                 1.7319,               0.003532,               0.003532,               0.003532
                    199,                 1.4836,                0.95751,                 1.4388,                0.79832,                0.72353,                0.80127,                0.42172,                 1.6372,                  1.005,                 1.7265,               0.003499,               0.003499,               0.003499
                    200,                 1.4689,                0.94608,                 1.4411,                0.80346,                0.72142,                0.80292,                0.42035,                 1.6355,                 1.0069,                 1.7187,               0.003466,               0.003466,               0.003466
                    201,                 1.4686,                0.92644,                 1.4077,                0.79134,                0.72588,                0.80824,                0.42424,                 1.6431,                 1.0043,                 1.7335,               0.003433,               0.003433,               0.003433
                    202,                 1.4885,                 0.9403,                 1.4287,                0.77726,                0.72353,                0.78865,                0.41485,                 1.6494,                 1.0189,                 1.7502,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.5017,                0.95544,                 1.4472,                0.77632,                0.70706,                0.78369,                0.40613,                 1.6668,                 1.0256,                 1.7674,               0.003367,               0.003367,               0.003367
                    204,                 1.4808,                0.93614,                 1.4397,                 0.7935,                0.71877,                0.80167,                0.41418,                 1.6564,                 1.0038,                 1.7413,               0.003334,               0.003334,               0.003334
                    205,                 1.4602,                0.93226,                 1.4357,                0.77434,                0.72667,                0.79814,                0.41739,                 1.6391,                 1.0231,                 1.7381,               0.003301,               0.003301,               0.003301
                    206,                 1.4825,                0.93994,                 1.4183,                0.78237,                0.71529,                0.79345,                0.41695,                 1.6304,                 1.0321,                 1.7107,               0.003268,               0.003268,               0.003268
                    207,                 1.4684,                0.93844,                 1.4159,                0.76932,                0.73294,                 0.7947,                 0.4185,                 1.6193,                 1.0064,                 1.7206,               0.003235,               0.003235,               0.003235
                    208,                 1.4794,                0.93217,                 1.4329,                0.75556,                0.71529,                0.77083,                0.39561,                 1.6734,                 1.0413,                 1.7842,               0.003202,               0.003202,               0.003202
                    209,                 1.4773,                0.93136,                 1.4182,                0.76523,                0.71708,                 0.7878,                0.41071,                 1.6613,                 1.0218,                 1.7506,               0.003169,               0.003169,               0.003169
                    210,                  1.478,                0.93067,                 1.4162,                0.77184,                0.72118,                0.78881,                0.40361,                 1.6754,                 1.0299,                 1.7673,               0.003136,               0.003136,               0.003136
                    211,                 1.4787,                0.94394,                 1.4517,                 0.8062,                0.69882,                0.79424,                0.41253,                 1.6514,                 1.0187,                 1.7412,               0.003103,               0.003103,               0.003103
                    212,                 1.4663,                0.93599,                 1.4216,                0.76683,                 0.7274,                0.78548,                0.41183,                 1.6627,                 1.0168,                 1.7699,                0.00307,                0.00307,                0.00307
                    213,                 1.4554,                0.91889,                 1.4381,                0.77824,                0.71425,                 0.7814,                 0.4002,                 1.6869,                 1.0347,                 1.7957,               0.003037,               0.003037,               0.003037
                    214,                 1.4648,                0.92645,                 1.4107,                0.78302,                0.71325,                0.78581,                0.41685,                 1.6434,                0.99297,                 1.7399,               0.003004,               0.003004,               0.003004
                    215,                 1.4523,                0.91703,                 1.4048,                0.79049,                0.68802,                 0.7882,                0.41781,                  1.649,                 1.0006,                 1.7503,               0.002971,               0.002971,               0.002971
                    216,                  1.456,                0.92299,                 1.4147,                0.77969,                0.72446,                0.80346,                0.42114,                 1.6349,                0.98565,                 1.7271,               0.002938,               0.002938,               0.002938
                    217,                 1.4563,                0.91875,                 1.4267,                0.75264,                0.75176,                0.79787,                 0.4208,                 1.6313,                0.99291,                 1.7249,               0.002905,               0.002905,               0.002905
                    218,                 1.4465,                0.91115,                 1.4186,                0.80089,                0.70471,                0.79284,                 0.4213,                 1.6159,                 1.0002,                 1.7307,               0.002872,               0.002872,               0.002872
                    219,                 1.4608,                0.91736,                 1.4208,                0.77287,                0.73176,                0.80346,                0.42769,                 1.6188,                0.99477,                 1.7196,               0.002839,               0.002839,               0.002839
                    220,                 1.4502,                0.92587,                 1.4415,                0.76778,                0.73517,                0.79688,                0.41519,                 1.6543,                 1.0122,                 1.7468,               0.002806,               0.002806,               0.002806
                    221,                 1.4317,                0.90375,                 1.4148,                0.78727,                0.70099,                0.79008,                0.41779,                 1.6336,                 1.0216,                 1.7366,               0.002773,               0.002773,               0.002773
                    222,                 1.4316,                 0.9009,                 1.4034,                0.76145,                0.72706,                0.78791,                0.41486,                 1.6414,                  1.021,                 1.7306,                0.00274,                0.00274,                0.00274
                    223,                 1.4771,                0.92613,                 1.4319,                0.77743,                0.71093,                0.79156,                0.41628,                 1.6407,                 1.0146,                 1.7293,               0.002707,               0.002707,               0.002707
                    224,                 1.4753,                0.92414,                 1.4191,                 0.7743,                   0.72,                0.78485,                 0.4067,                 1.6521,                  1.037,                 1.7434,               0.002674,               0.002674,               0.002674
                    225,                 1.4133,                0.89671,                 1.4147,                0.76769,                0.74256,                0.78733,                0.41318,                 1.6389,                 1.0144,                 1.7415,               0.002641,               0.002641,               0.002641
                    226,                 1.4818,                 0.9241,                 1.4375,                0.75851,                0.75647,                0.79891,                0.41787,                 1.6235,                 1.0111,                 1.7217,               0.002608,               0.002608,               0.002608
                    227,                 1.4316,                0.90007,                 1.4044,                0.77678,                0.73691,                0.78989,                0.41186,                   1.64,                 1.0048,                  1.738,               0.002575,               0.002575,               0.002575
                    228,                 1.4641,                 0.9108,                 1.3997,                0.75555,                0.74941,                0.78937,                0.41318,                 1.6377,                 1.0126,                 1.7287,               0.002542,               0.002542,               0.002542
                    229,                 1.4362,                0.91004,                  1.428,                0.76928,                0.73294,                0.79125,                0.41538,                 1.6442,                0.99319,                 1.7321,               0.002509,               0.002509,               0.002509
                    230,                 1.4562,                0.90551,                  1.399,                0.78306,                 0.7007,                0.78584,                0.40874,                 1.6533,                 1.0094,                 1.7432,               0.002476,               0.002476,               0.002476
                    231,                 1.4241,                0.89065,                 1.3993,                0.77988,                0.74118,                 0.8018,                0.41961,                 1.6206,                0.99299,                  1.717,               0.002443,               0.002443,               0.002443
                    232,                  1.415,                0.89412,                 1.3924,                 0.7806,                0.72414,                0.78868,                0.40834,                  1.656,                0.99868,                 1.7417,                0.00241,                0.00241,                0.00241
                    233,                   1.47,                0.90757,                 1.4375,                0.77406,                0.72235,                0.79032,                0.41013,                 1.6511,                 1.0016,                 1.7298,               0.002377,               0.002377,               0.002377
                    234,                 1.4293,                0.89997,                 1.3994,                0.77319,                0.72824,                0.79617,                0.40967,                 1.6763,                0.99894,                 1.7662,               0.002344,               0.002344,               0.002344
                    235,                 1.4445,                0.90196,                 1.4009,                0.79015,                0.72205,                0.79611,                0.40974,                 1.6618,                0.99593,                 1.7499,               0.002311,               0.002311,               0.002311
                    236,                 1.4484,                0.91006,                 1.4053,                0.75532,                0.72941,                0.78934,                0.41555,                 1.6462,                0.99497,                 1.7438,               0.002278,               0.002278,               0.002278
                    237,                 1.4205,                0.89623,                 1.4062,                0.78122,                0.72258,                0.79172,                0.41307,                 1.6531,                0.99263,                 1.7545,               0.002245,               0.002245,               0.002245
                    238,                 1.4476,                0.89477,                 1.4031,                0.76341,                 0.7099,                0.77039,                0.39145,                 1.6969,                 1.0343,                 1.7826,               0.002212,               0.002212,               0.002212
                    239,                 1.4451,                0.89386,                 1.3886,                0.80518,                    0.7,                0.79354,                 0.4173,                 1.6406,                0.99626,                 1.7466,               0.002179,               0.002179,               0.002179
                    240,                 1.4057,                0.87953,                 1.4023,                0.78598,                0.72706,                 0.7925,                0.41704,                  1.634,                0.98949,                  1.744,               0.002146,               0.002146,               0.002146
                    241,                 1.4126,                0.88589,                 1.3926,                0.79511,                0.72593,                0.80164,                0.42189,                  1.629,                0.99557,                  1.727,               0.002113,               0.002113,               0.002113
                    242,                 1.4137,                0.88409,                 1.3891,                0.80682,                0.71246,                0.79494,                0.41935,                 1.6425,                0.98596,                 1.7573,                0.00208,                0.00208,                0.00208
                    243,                 1.4184,                0.87638,                 1.3664,                0.81055,                0.69529,                0.79869,                0.41809,                 1.6435,                0.98988,                 1.7412,               0.002047,               0.002047,               0.002047
                    244,                 1.4178,                0.87678,                 1.3817,                0.79252,                0.72706,                0.80018,                0.42217,                 1.6316,                0.98285,                 1.7338,               0.002014,               0.002014,               0.002014
                    245,                 1.4324,                0.88439,                 1.4055,                0.76821,                0.74475,                0.78515,                0.41616,                 1.6401,                 1.0011,                 1.7461,               0.001981,               0.001981,               0.001981
                    246,                 1.4218,                0.87892,                 1.4082,                0.76503,                0.73294,                0.78729,                0.41819,                 1.6303,                 1.0018,                 1.7393,               0.001948,               0.001948,               0.001948
                    247,                 1.4327,                 0.8842,                 1.3791,                0.77016,                0.73765,                0.79643,                0.41994,                 1.6035,                0.99449,                 1.7019,               0.001915,               0.001915,               0.001915
                    248,                 1.4143,                0.87593,                 1.3757,                0.76863,                 0.7543,                0.80118,                0.42224,                 1.6213,                0.99329,                 1.7265,               0.001882,               0.001882,               0.001882
                    249,                 1.4091,                0.88548,                 1.3867,                0.76967,                0.73514,                0.79964,                0.42115,                 1.6272,                0.99422,                  1.735,               0.001849,               0.001849,               0.001849
                    250,                 1.4263,                0.88681,                 1.4034,                0.78807,                0.72623,                 0.7866,                0.41712,                 1.6352,                0.99326,                 1.7574,               0.001816,               0.001816,               0.001816
                    251,                 1.4127,                0.87314,                 1.3626,                0.80353,                0.72941,                0.80272,                 0.4208,                  1.634,                0.98821,                 1.7332,               0.001783,               0.001783,               0.001783
                    252,                 1.4108,                0.87806,                 1.3724,                0.82002,                 0.7129,                0.80412,                0.42796,                 1.6122,                0.97863,                  1.723,                0.00175,                0.00175,                0.00175
                    253,                 1.4045,                0.88543,                 1.3997,                0.82053,                0.70471,                0.79249,                0.42347,                 1.6273,                0.99198,                 1.7461,               0.001717,               0.001717,               0.001717
                    254,                 1.4215,                0.88013,                 1.4057,                0.80345,                0.72588,                 0.7993,                0.42443,                 1.6174,                0.98468,                 1.7253,               0.001684,               0.001684,               0.001684
                    255,                 1.4021,                0.86785,                 1.3733,                0.79278,                0.72235,                0.79295,                0.41515,                 1.6334,                0.98655,                 1.7467,               0.001651,               0.001651,               0.001651
                    256,                 1.4149,                0.87434,                 1.3841,                0.79129,                0.71765,                0.79571,                0.41793,                 1.6324,                0.97764,                 1.7449,               0.001618,               0.001618,               0.001618
                    257,                 1.4031,                0.87851,                 1.4117,                0.79498,                0.71765,                0.79891,                0.41572,                 1.6547,                0.99068,                 1.7518,               0.001585,               0.001585,               0.001585
                    258,                 1.3937,                0.86238,                 1.3914,                0.77976,                0.73294,                 0.8004,                0.42044,                 1.6454,                0.99942,                 1.7476,               0.001552,               0.001552,               0.001552
                    259,                 1.4461,                0.88745,                 1.4026,                0.79813,                0.72118,                0.79518,                0.41313,                 1.6335,                0.98783,                 1.7293,               0.001519,               0.001519,               0.001519
                    260,                 1.3972,                0.86322,                 1.3743,                0.80471,                0.71294,                0.79662,                0.41416,                 1.6375,                0.99739,                 1.7487,               0.001486,               0.001486,               0.001486
                    261,                 1.4038,                0.87754,                 1.4098,                0.79508,                0.70588,                0.78679,                0.41491,                 1.6372,                  1.002,                 1.7545,               0.001453,               0.001453,               0.001453
                    262,                 1.4265,                0.88883,                 1.3998,                0.79525,                0.72199,                0.78907,                0.41776,                 1.6268,                 1.0034,                 1.7357,                0.00142,                0.00142,                0.00142
                    263,                 1.3935,                0.86298,                 1.3783,                 0.7801,                0.72235,                0.77996,                0.41509,                 1.6307,                 1.0012,                 1.7438,               0.001387,               0.001387,               0.001387
                    264,                  1.424,                0.88326,                 1.3863,                0.80363,                0.71738,                0.79397,                0.41682,                 1.6279,                0.99838,                 1.7359,               0.001354,               0.001354,               0.001354
                    265,                 1.3905,                0.87488,                 1.3859,                0.78396,                0.72353,                0.78751,                0.41488,                  1.645,                 1.0099,                 1.7456,               0.001321,               0.001321,               0.001321
                    266,                 1.4162,                0.88097,                 1.3892,                0.80945,                0.72466,                0.79801,                0.41817,                 1.6371,                 1.0046,                 1.7322,               0.001288,               0.001288,               0.001288
                    267,                 1.3845,                0.86043,                 1.3745,                0.81458,                0.70941,                0.80204,                0.41878,                 1.6387,                 1.0023,                 1.7332,               0.001255,               0.001255,               0.001255
                    268,                 1.4104,                0.87269,                 1.3812,                0.81112,                0.71294,                0.79758,                0.41883,                 1.6453,                 1.0015,                 1.7317,               0.001222,               0.001222,               0.001222
                    269,                 1.4247,                0.88697,                 1.4144,                0.78926,                0.73059,                0.79288,                0.42105,                 1.6337,                0.99026,                 1.7334,               0.001189,               0.001189,               0.001189
                    270,                 1.4067,                0.88069,                 1.3767,                0.79355,                0.72806,                0.79036,                0.42033,                 1.6275,                0.99279,                 1.7218,               0.001156,               0.001156,               0.001156
                    271,                 1.3832,                0.86492,                 1.3848,                0.78619,                0.71882,                0.78555,                0.41374,                 1.6473,                 1.0071,                 1.7482,               0.001123,               0.001123,               0.001123
                    272,                 1.4004,                0.87091,                 1.3738,                0.79506,                0.71882,                0.79048,                0.41596,                 1.6424,                0.99817,                 1.7466,                0.00109,                0.00109,                0.00109
                    273,                 1.3695,                0.85162,                 1.3571,                0.78327,                0.72118,                0.78181,                0.41245,                 1.6402,                0.99897,                 1.7452,               0.001057,               0.001057,               0.001057
                    274,                  1.394,                0.86342,                 1.3663,                0.78723,                0.71386,                0.78699,                0.41476,                 1.6435,                0.99833,                 1.7554,               0.001024,               0.001024,               0.001024
                    275,                 1.3899,                0.86028,                 1.3642,                0.78401,                0.72353,                0.78948,                0.41328,                 1.6416,                 1.0074,                 1.7412,               0.000991,               0.000991,               0.000991
                    276,                 1.3562,                0.84576,                 1.3589,                0.76788,                0.72706,                0.78421,                0.41254,                 1.6482,                 1.0033,                 1.7526,               0.000958,               0.000958,               0.000958
                    277,                 1.3855,                0.86694,                 1.3794,                0.77724,                0.73294,                0.78857,                0.41142,                 1.6505,                0.99941,                  1.753,               0.000925,               0.000925,               0.000925
                    278,                 1.3797,                 0.8469,                 1.3596,                 0.7734,                0.72118,                0.79425,                0.41139,                 1.6496,                 0.9983,                 1.7471,               0.000892,               0.000892,               0.000892
                    279,                 1.3795,                 0.8567,                 1.3861,                 0.7993,                0.72155,                 0.7944,                0.41771,                 1.6447,                0.99933,                 1.7462,               0.000859,               0.000859,               0.000859
                    280,                 1.3864,                0.85395,                 1.3818,                0.79519,                0.71647,                0.80182,                 0.4154,                 1.6533,                 1.0042,                 1.7548,               0.000826,               0.000826,               0.000826
                    281,                 1.4244,                0.88512,                 1.3921,                0.79636,                0.73412,                0.79955,                0.41717,                 1.6478,                0.98926,                 1.7513,               0.000793,               0.000793,               0.000793
                    282,                 1.3845,                0.86952,                 1.3906,                0.79552,                0.73294,                 0.7995,                0.42032,                 1.6333,                 0.9815,                 1.7408,                0.00076,                0.00076,                0.00076
                    283,                 1.3833,                0.85946,                 1.3644,                0.78832,                0.71852,                0.79337,                0.42144,                  1.627,                0.98856,                 1.7304,               0.000727,               0.000727,               0.000727
                    284,                 1.3963,                0.86125,                 1.3683,                0.81231,                0.72471,                0.79863,                0.41745,                 1.6363,                0.99312,                  1.736,               0.000694,               0.000694,               0.000694
                    285,                 1.3894,                0.85694,                 1.3868,                0.78023,                0.73093,                0.79337,                0.41815,                 1.6256,                0.99359,                 1.7306,               0.000661,               0.000661,               0.000661
                    286,                 1.3891,                0.85865,                 1.3862,                0.79844,                0.71305,                 0.7908,                0.41474,                 1.6392,                0.99278,                 1.7512,               0.000628,               0.000628,               0.000628
                    287,                 1.3735,                0.84528,                 1.3591,                0.78421,                0.71765,                0.79029,                0.41438,                 1.6436,                0.98631,                 1.7561,               0.000595,               0.000595,               0.000595
                    288,                  1.358,                 0.8456,                 1.3622,                0.77992,                0.73796,                0.79353,                0.41893,                 1.6444,                0.99158,                 1.7536,               0.000562,               0.000562,               0.000562
                    289,                 1.3609,                0.84611,                 1.3634,                0.80066,                0.72588,                0.79171,                0.41332,                 1.6545,                0.98827,                 1.7622,               0.000529,               0.000529,               0.000529
                    290,                 1.4044,                0.87033,                 1.3829,                0.77854,                0.73412,                0.79106,                0.41256,                 1.6554,                0.99639,                 1.7584,               0.000496,               0.000496,               0.000496
                    291,                 1.3317,                0.93917,                 1.4308,                0.77393,                0.71294,                0.77171,                 0.3967,                 1.7007,                 1.0246,                 1.8129,               0.000463,               0.000463,               0.000463
                    292,                 1.3338,                0.88761,                 1.4124,                0.74523,                0.68824,                0.74001,                0.36906,                  1.759,                 1.0843,                 1.9028,                0.00043,                0.00043,                0.00043
                    293,                 1.3093,                0.85117,                 1.4086,                0.72866,                0.69059,                0.72435,                0.36951,                   1.75,                 1.1207,                 1.9262,               0.000397,               0.000397,               0.000397
                    294,                 1.3129,                 0.8483,                 1.3988,                0.76681,                0.66541,                0.74259,                0.38765,                 1.6985,                 1.0852,                 1.8724,               0.000364,               0.000364,               0.000364
                    295,                 1.2947,                0.84013,                 1.3907,                0.77681,                0.67294,                0.75901,                  0.403,                 1.6705,                 1.0464,                 1.8392,               0.000331,               0.000331,               0.000331
                    296,                 1.2787,                0.81843,                 1.3811,                 0.7958,                0.69412,                0.77817,                0.40988,                 1.6636,                  1.007,                 1.8247,               0.000298,               0.000298,               0.000298
                    297,                 1.2575,                0.81624,                 1.3793,                0.77092,                0.71765,                 0.7766,                0.41116,                 1.6548,                0.99386,                 1.8135,               0.000265,               0.000265,               0.000265
                    298,                 1.3108,                0.82782,                  1.395,                0.78037,                0.72471,                0.78088,                0.41272,                 1.6535,                0.99534,                 1.8124,               0.000232,               0.000232,               0.000232
                    299,                 1.2649,                0.81891,                 1.3862,                0.79069,                0.72471,                0.78296,                0.41351,                  1.649,                0.99511,                  1.803,               0.000199,               0.000199,               0.000199
                    300,                 1.2853,                0.82066,                 1.3839,                0.79259,                0.71647,                0.78399,                0.41603,                 1.6497,                0.99586,                 1.8007,               0.000166,               0.000166,               0.000166
